"birth","homepage","name_cn","photo","url","hobby","experience","party","sc_secrs","assembly_idx","popong_idx","email","name_en","name_kr","aides","district","committee","off_phone","when_elected","idx","pr_secrs"
"1959-08-10","http://www.seogu21c.com","兪奇濬","http://www.assembly.go.kr/photo/9770387.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770387","등산","제17~19대 국회의원(3선)||서울대 법과대학 졸업||뉴욕대 법학 석사||사법시험합격(25회)||한국 및 뉴욕주 변호사||||전) 한나라당 대변인||전) 한나라당 부산시당 위원장||전) 사법제도개혁특별위원회 위원장||전) 새누리당 최고위원||전) 새누리당 외교역량강화특위 위원장||전) 국회 외교통일위원회 위원장||","새누리당","조용준 , 손이길 , 서은희",9770387,19591141,"piloyu@hanmail.net","YOO Ki June","유기준","정광복 , 홍춘호","부산 서구","외교통일위원회","02-788-2493","3선( 17대 , 18대 , 19대 )",412,"안정민"
"1958-06-11","http://www.kihong.or.kr","柳基洪","http://www.assembly.go.kr/photo/9770873.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770873","낚시","* 서울 양정고, 서울대 국사학과 졸업||* 북한대학원대학교 박사과정 수료||||* (전) 새정치민주연합 수석대변인||* (현) 새정치민주연합 교육특별위원장||* (현) 새정치민주연합 <을지로위원회> 부위원장||* (현) 사단법인 미래교육희망 이사장||* (현) 국회 <교육에서 희망을 찾는 국회의원 모임> 대표의원||* (현) 국회 <올바른 역사교육을 위한 의원모임> 공동대표||||* 17대 국회의원||* 광주민주화운동 유공자","더불어민주당","서정환, 안태호, 송경화, 주영민, 서지영",9770873,1958194,"youngkor@naver.com","YOO Ki Hong","유기홍","박기천, 양승신","서울 관악구갑","교육문화체육관광위원회 , 동북아역사왜곡대책 특별위원회","02-788-2522","재선( 17대 , 19대 )",413,"이혜진, 전성원"
"1950-01-10","http://goodluck2you.net","劉大運","http://www.assembly.go.kr/photo/9770804.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770804","","충남 서산 출생||국회 안전행정위원회 위원||국회 안전행정위원회 법안심사소위원회 위원||국회 예산·재정개혁특별위원회 위원||국회 공공의료 정상화를 위한 국정조사 특별위원회 위원||국회 공직자윤리심의위원회 위원||국회 고도제한완화연구회 회원||국회 저출산고령화극복연구포럼 회원||서울대학교 총동문회 이사||민주당 정책위원회 부의장||전 4～6대 서울특별시의회 의원 및 부의장||전 한국승강기안전관리원 원장||전 남서울대학교 객원교수||전 서울특별시의회 부의장||전 한국승강기안전관리원 원장","더불어민주당","최익산 , 이유정 , 한지영",9770804,1950183,"you7715@naver.com","YOU Dae Woon","유대운","남서영 , 이광월","서울 강북구을","안전행정위원회","02-784-3781","초선( 19대 )",711,"김지향 , 윤혜연"
"1960-01-25","http://www.yajeong.or.kr","柳成葉","http://www.assembly.go.kr/photo/9770594.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770594","등산","* 학 력||정읍 산성초등학교 졸업||정읍 칠보중학교 2년 수학||전주 신흥중학교 졸업||전주고등학교 졸업||서울대학교 외교학과 졸업||||* 이 력||제27회 행정고시 합격||내무부 지방자치기획단||전라북도 기획관||전라북도 문화관광국장||전라북도 공무원교육원장||전라북도 환경보건국장||전라북도지사 비서실장||전라북도 경제통상국장||민선3기 정읍시장||제18대 국회의원(정읍시)||국회 농림수산식품위원회 위원||국회 미래전략 및 과학기술특별위원회 위원||국회 예산결산특별위원회 위원||국회 교육과학기술위원회 위원||유네스코 한국위원회 문화분과 위원 (현)||국회 윤리특별위원회 위원||국회 연금제도개선특별위원회 위원||제19대 국회의원 (현)||교육과학기술위원회 위원||미래창조과학방송통신위원회 위원||윤리특별위원회 위원||국회 헌법재판소(강일원, 김이수, 안창호)인사청문특별위원회 위원(야당 간사)||민주당 직능위원회 수석부의장||국회 동북아역사왜곡대책특별위원회 위원(야당 간사)||예산결산특별위원회 위원||농림축산식품해양수산위원회 위원(야당 간사) (현)||새정치민주연합 정책위원회 제3정책조정위원장||새정치민주연합 정책위원회 수석부의장 (현)||새정치민주연합 전라북도당 위원장 (현)||||* 수 상||국무총리표창||녹조근정훈장||국정감사 베스트 의원 선정||제2회 매니페스토 약속대상 우수상||국감베스트 의원 선정(과기총)||제18대 국회 공약충실도 평가 만점(법률소비자연맹)||2011 과학기술분야 국회의원현인상(과기총)||모범 국회의원 선정(희망 사랑나눔재단)||국회 과학기술 우수의정상 수상(과기총)||국정감사 최우수상(유권자시민행동)||대한민국 소비자대상(한국소비자협회)||국정감사 우수의원상(민주당)||2014 친환경베스트의원((사)한국환경정보연구센터)||한국을 빛낸 자랑스런 한국인대상 수상(대한민국신문기자협회 외)||2014년도 국정감사 우수 국감의원(한농연)||국정감사 우수의원상(새정치민주연합)||||* 저 서||전봉준장군이 100년만에 깨어난다면!||전북사랑||정읍의 길. 대한민국의 길,. 나의 길||지방이 나라다, 전북의 길! 문화와 생명||||* 좌우명||隨處作主 立處皆眞||(처하는 곳마다 진심을 다하면 항상 주인이 될 수 있다)","무소속","박군희 , 권인숙 , 하경민",9770594,19601160,"yousuoy@hanmail.net","YOU Sung-yop","유성엽","고상진 , 김창환","전북 정읍시","농림축산식품해양수산위원회 , 예산결산특별위원회","02-788-2209, 063-537-1788","재선( 18대 , 19대 )",607,"배수진 , 이승엽"
"1958-01-07","http://www.ysm21.com","劉承旼","http://www.assembly.go.kr/photo/9770497.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770497","독서","1982. 서울대학교 경제학과 졸업||1987. 미 위스콘신대(매디슨) 경제학 박사||현 국회 국방위원장||17대, 18대, 19대 국회의원||전 한나라당(현 새누리당) 최고위원||전 한나라당(현 새누리당) 대구시당위원장||현 군용비행장 문제해결을 위한 국회의원모임 대표||현 국회 혁신도시 의원모임 대표||전 박근혜 대표 비서실장||전 한나라당(현 새누리당) 여의도연구소장||전 한국개발연구원(KDI) 선임연구위원","새누리당","정헌표 이지연 이영미",9770497,19581103,"ysm21com@naver.com","YOO Seong Min","유승민","남태진","대구 동구을","국방위원회","02-784-1840","3선( 17대 , 18대 , 19대 )",356,"조우성 박찬용"
"1948-11-25","http://www.ysw2000.kr","柳勝優","http://www.assembly.go.kr/photo/9770806.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770806","등산,독서","이천제일고||고려대학교 사학과||명지대학교대학원 도자기술학 석사||상지대학교대학원 행정학 박사||||제21회 행정고등고시 합격||경제기획원 국제금융 담당관||상공부 산업정책·중소기업 담당관||대통령 민정비서실 행정관||제 1, 2, 3 대 민선 이천시장||강남대학교 행정학 석좌교수||다산목민교육원 이사장||(現)제19대 국회의원||||국회 농림축산식품해양수산위원회(現)||국회 동북아역사왜곡대책특별위원회 위원(現)||국회 지방자치포럼 공동대표(現)||국회 한일의원연맹 위원(現)||한국 BBS중앙연맹 총재(現)||국회 안전행정위원회 위원(前)||국회 예산결산특별위원회 위원(前)||국회 지방재정특별위원회 위원(前)||새누리당 정책위원회 제1정책 조정위원(前)","무소속","허성은 , 김병인 , 김영주",9770806,19481136,"","YOO Seung Woo","유승우","유지인 , 차승훈","경기 이천시","농림축산식품해양수산위원회 , 동북아역사왜곡대책 특별위원회","02-784-4020","초선( 19대 )",801,"손정욱 , 한기석"
"1960-04-26","http://www.yoush.org/","兪承希","http://www.assembly.go.kr/photo/9770874.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770874","피아노","이화여자대학교 문리대 및 동대학원 졸업||한양대학교 행정학박사||미국 뉴저지 주립 릿거스대학 객원연구원||미국 샌디애고 캘리포니아 주립대학원 객원연구원||경제정의실천시민연합 발기인 및 중앙위원||녹색소비자연대 이사||17대 국회의원(과학기술정보통신위원회 간사, 여성가족위원회 위원, 운영위원회 위원)||노무현대통령 인수위원회 여성전문위원||[現] 민주통합당 서울시당 성북갑 지역위원장||[現]민주통합당 전국여성위원장||[現]제19대 국회의원 (미래창조과학방송통신위원회 간사, 여성가족위원회 위원)||[前]민주통합당 제5정조위원장||[現]국회 방송공정성 특위 민주통합당 간사","더불어민주당","안기정 , 박찬중 , 노성민",9770874,196022,"337ysh@assembly.go.kr","YOU Seung-hee","유승희","김행석 , 서영훈 , 이영식","서울 성북구갑","미래창조과학방송통신위원회 , 여성가족위원회","02-784-4091","재선( 17대 , 19대 )",503,"김인아 , 임성우"
"1962-10-02","http://way2yoo.com","兪銀惠","http://www.assembly.go.kr/photo/9770807.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770807","","","더불어민주당","정기원, 위용훈, 이진희, 김민지",9770807,196229,"way2yoo@naver.com","YOO Eun Hae","유은혜","조경숙, 조성환","경기 고양시일산동구","교육문화체육관광위원회 , 평창동계올림픽 및 국제경기대회지원 특별위원회","02-784-4291","초선( 19대 )",792,"곽민욱, 최승원"
"1971-06-23","http://yueuidong.com","兪義東","http://www.assembly.go.kr/photo/9770912.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770912","","§ 한국외국어대학교 졸업||§ U.C. San Diego 국제관계학 석사||||[전직]||§ 박근혜 대통령후보 중앙선대위 공보단 자료분석팀장||§ 한국에어로빅체조연맹 이사||§ 민주평화통일자문회의 자문위원||§ 새누리당 원내부대표||§ 국회 운영위원회 위원||||[현직]||§ 제19대 국회의원(경기 평택시을)||§ 새누리당 원내대변인||§ 국회 정무위원회 위원||§ 국회 메르스대책특별위원회 위원||§ 새누리당 메르스대책특별위원회 위원||","새누리당","이윤재 , 김동민 , 이민지",9770912,NA,"ptopen730@naver.com","Yu Eui Dong","유의동","김숭호 , 최성용","경기 평택시을","정무위원회","02-784-7351","초선( 19대 )",869,"김낙기 , 윤나영"
"1948-09-05","http://yit92.tistory.com","柳寅泰","http://www.assembly.go.kr/photo/9770875.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770875","등산 바둑","△ 1967 경기중 · 고등학교 졸업||△ 1974 서울대 사회학과 졸업||△ 1992 14대 국회의원||△ 1996 한성대학교 객원교수||△ 2003 대통령비서실 정무수석비서관||△ 2004 17대 국회의원||△ 2005 열린우리당 서울시당위원장||△ 2006 국회 행정자치위원회 위원장||△ 2008 대통합민주신당 · 통합민주당 최고위원||△ 2012 19대 국회의원||||민청학련 사건으로 사형선고 (1974년)||광주민주화운동 당시 수배 (1980년)||38년만에 무죄 확정 (2012년)","더불어민주당","전지훈 , 권혜영 , 신수낭",9770875,19481137,"yit92@hanmail.net","YOO Ihn-tae","유인태","안정곤 , 하종삼","서울 도봉구을","교육문화체육관광위원회 , 정치개혁 특별위원회","02-784-4367, 02-788-2563","3선( 14대 , 17대 , 19대 )",415,"김운식 , 박충훈 , 신수진"
"1955-03-30","http://www.yooilho.co.kr","柳一鎬","http://www.assembly.go.kr/photo/9770595.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770595","사진","미국 펜실베니아대 대학원 졸업(경제학박사)||(전) 한국개발연구원 연구위원||(전) 한국조세연구원장||(전) 한국개발연구원 국제정책대학원 교수","새누리당","김태완 , 고재현 , 김윤희",9770595,19551152,"ilhoyoo@yahoo.co.kr","YOO Il Ho","유일호","김문구 , 조한석","서울 송파구을","미래창조과학방송통신위원회","02-784-3161","재선( 18대 , 19대 )",608,"노윤환 , 이진수"
"1956-03-27","http://www.yjj21.co.kr","柳在仲","http://www.assembly.go.kr/photo/9770596.jpg","http://www.assembly.go.kr/assm/memPop/memPopup.do?dept_cd=9770596","등산","부산대학교 대학원 법학박사||(전)수영구청장(3, 4기)||(전)부경대학교 정치외교학과 겸임교수||(전)부산광역시의회 의원 (2.3.5대) (시의회 운영위원장)||(전)한나라당 경선 부산 홍보 총괄본부장||(전)한나라당 대선 부산 선대위 홍보 부본부장||(전)박근혜 前대표 특별보좌역||(현)새누리당 부산 수영구 당협위원장||(현)새누리당 부산시당 위원장||||국회||- 18. 19대 국회의원||- 국회보건복지위원회 새누리당 간사||- 국회 연금개선특위원회 위원||- 국회 국가균형발전특별위원회 위원||- 새누리당 아동학대 방지 및 권리보장 특별위원회 부위원장||||수상경력||2009 제 1회 매니포스토 약속대상 최우수상 수상||2009 NGO 모니터단 선정 국정감사 우수의원상 수상||2010 국정감사 친환경베스트의원상 수상||||저서||아름다운 만남/ 청년지도자의 실험과 꿈(공동저서)||논문 : 지방분권실현에 관한 연구 (행정구역 개편 논의를 중심으로)","새누리당","류해구 , 이자영 , 김성수",9770596,19561106,"yoo@na.go.kr","YOO Jae Jung","유재중","윤위 , 이현섭","부산 수영구","교육문화체육관광위원회","02-784-6066","재선( 18대 , 19대 )",609,"김영창 , 김형영"
